,closed_at,created_at,labels,id,number,state,title,url,last_mod,comments,turn_round
313,,2020-04-24 15:49:23,[],606412565,1181,open,SHM Tests & improvements <1.10.x> [8250],https://api.github.com/repos/eProsima/Fast-DDS/issues/1181,,14,
314,,2020-04-24 11:33:43,[],606247439,1180,closed,Fix PSM unit tests,https://api.github.com/repos/eProsima/Fast-DDS/issues/1180,,2,271823.0
315,,2020-04-24 07:32:03,[],606104943,1179,closed,Remove dynamic allocations [8256],https://api.github.com/repos/eProsima/Fast-DDS/issues/1179,,4,526015.0
316,,2020-04-24 05:54:15,[],606060782,1178,closed,Registering two topics of same type fails with [PARTICIPANT Error] Type : HelloWorld Not Registered ,https://api.github.com/repos/eProsima/Fast-DDS/issues/1178,,6,343499.0
317,,2020-04-23 22:06:14,[],605904930,1177,closed,[8255] Solving validation error when creating SERVER or BACKUP participant,https://api.github.com/repos/eProsima/Fast-DDS/issues/1177,,1,33020.0
318,,2020-04-23 19:14:46,[],605794098,1176,closed,Docker inter-container communication fails after second try [8372],https://api.github.com/repos/eProsima/Fast-DDS/issues/1176,,5,1607607.0
319,,2020-04-23 13:48:56,"[Label(name=""ready"")]",605552797,1175,open,Enable SHM as a default transport <1.10.x>,https://api.github.com/repos/eProsima/Fast-DDS/issues/1175,,4,
320,,2020-04-23 07:19:55,"[Label(name=""no-test"")]",605300464,1174,closed,Fix api break on profiling tests [8243],https://api.github.com/repos/eProsima/Fast-DDS/issues/1174,,0,4763.0
321,,2020-04-22 22:59:51,[],605126230,1173,closed,Build broken in Windows due to not finding ASIO,https://api.github.com/repos/eProsima/Fast-DDS/issues/1173,,5,1253118.0
322,,2020-04-22 12:07:10,[],604704862,1172,closed,Solve localhost issues on default server client discovery setup via environmental variable,https://api.github.com/repos/eProsima/Fast-DDS/issues/1172,,2,7848.0
323,,2020-04-22 10:04:15,[],604627006,1171,closed,Feature/dds domainparticipant enable,https://api.github.com/repos/eProsima/Fast-DDS/issues/1171,,1,13331.0
324,,2020-04-22 07:57:21,[],604539994,1170,closed,Fixing gcc 9 warnings [8231],https://api.github.com/repos/eProsima/Fast-DDS/issues/1170,,1,7911.0
325,,2020-04-22 05:51:23,[],604476007,1169,closed,Adding default ctor to interprocess_semaphore <1.10.x> [8229],https://api.github.com/repos/eProsima/Fast-DDS/issues/1169,,3,56398.0
326,,2020-04-21 19:48:58,[],604241489,1168,closed,osX build broken in 1.10.x branch,https://api.github.com/repos/eProsima/Fast-DDS/issues/1168,,10,493842.0
327,,2020-04-21 14:52:45,"[Label(name=""dds-api""), Label(name=""high-priority"")]",604062136,1167,closed,DDS api blackboxtests adaptation [8230],https://api.github.com/repos/eProsima/Fast-DDS/issues/1167,,2,110499.0
328,,2020-04-21 14:41:48,[],604053643,1166,closed,Shared Memory fixes and improvements,https://api.github.com/repos/eProsima/Fast-DDS/issues/1166,,6,111273.0
329,,2020-04-21 09:46:33,"[Label(name=""dds-api"")]",603861400,1165,closed,Change register type return type [8227],https://api.github.com/repos/eProsima/Fast-DDS/issues/1165,,1,12493.0
330,,2020-04-21 05:17:30,[],603712797,1164,closed,Fixing AES-128 use cases. <master>,https://api.github.com/repos/eProsima/Fast-DDS/issues/1164,,1,9555.0
